subject,item,utterance,response,measure
69,rolled shopping carts,Some,7,comp_state
69,broke logs,Some,6,comp_state
69,beeped houses,Some,6,comp_state
69,honked bicyclists,Some,6,comp_state
69,froze chocolate bars,Some,7,comp_state
69,sank cups,Some,6,comp_state
70,stopped cars,Some,5,comp_state
70,decomposed banana peels,Some,5,comp_state
70,ran out of batteries laptops,Some,5,comp_state
70,reflected the sunlight mirrors,Some,5,comp_state
70,melted ice cubes,Some,5,comp_state
70,had the letter Z in them love notes,Some,5,comp_state
70,sank balloons,Some,4,comp_state
70,ripped shirts,Some,5,comp_state
70,exploded fireworks,Some,5,comp_state
70,landed flat notebooks,Some,5,comp_state
71,beeped new cars,Some,8,comp_state
71,decomposed soda cans,Some,5,comp_state
71,melted ice cubes,Some,12,comp_state
71,sank cups,Some,8,comp_state
71,were green bananas,Some,8,comp_state
71,broke logs,Some,8,comp_state
71,ate the seeds dogs,Some,7,comp_state
71,stopped cars,Some,7,comp_state
71,got stained white shirts,Some,7,comp_state
71,ripped books,Some,7,comp_state
72,burnt rocks,Some,0,comp_state
72,sank marbles,Some,8,comp_state
72,rhymed limericks,Some,2,comp_state
72,decomposed pinecones,Some,2,comp_state
72,ate the seeds dogs,Some,4,comp_state
72,flashed phones,Some,4,comp_state
72,laughed comedians,Some,3,comp_state
72,beeped new cars,Some,5,comp_state
72,rolled wheelchairs,Some,9,comp_state
72,had the letter Z in them birthday cards,Some,1,comp_state
73,were green clovers,Some,8,comp_state
73,stuck to the wall baseballs,Some,6,comp_state
73,had the letter Z in them birthday cards,Some,3,comp_state
73,exploded CDs,Some,6,comp_state
73,exploded candles,Some,7,comp_state
73,blew away backpacks,Some,7,comp_state
73,fell down shelves,Some,4,comp_state
73,lit up computers,Some,15,comp_state
73,popped balloons,Some,15,comp_state
73,ran out of batteries phones,Some,15,comp_state
74,rolled shopping carts,Some,7,comp_state
74,ate the seeds dogs,Some,7,comp_state
74,froze chocolate bars,Some,7,comp_state
74,got stained white shirts,Some,7,comp_state
74,stopped cars,Some,10,comp_state
74,laughed kids,Some,8,comp_state
74,broke sunglasses,Some,6,comp_state
74,stuck stickers,Some,6,comp_state
74,beeped new cars,Some,10,comp_state
74,flashed webcams,Some,8,comp_state
75,lit up cd-players,Some,6,comp_state
75,ran out of batteries bike lights,Some,5,comp_state
75,burnt rocks,Some,8,comp_state
75,had the letter Z in them love notes,Some,7,comp_state
75,rhymed poems,Some,7,comp_state
75,stuck stickers,Some,5,comp_state
75,stopped cars,Some,4,comp_state
75,decomposed banana peels,Some,7,comp_state
75,landed flat notebooks,Some,8,comp_state
75,honked taxi drivers,Some,7,comp_state
76,got stained white carpets,Some,0,comp_state
76,exploded fireworks,Some,6,comp_state
76,landed flat pancakes,Some,6,comp_state
76,dissolved carrots,Some,6,comp_state
76,stuck stickers,Some,6,comp_state
76,decomposed soda cans,Some,6,comp_state
76,rolled wheelchairs,Some,6,comp_state
76,burnt matches,Some,6,comp_state
76,beeped houses,Some,6,comp_state
76,ripped books,Some,6,comp_state
77,blew away hats,Some,3,comp_state
77,laughed comedians,Some,2,comp_state
77,exploded gas tanks,Some,10,comp_state
77,melted pencils,Some,0,comp_state
77,popped bubbles,Some,15,comp_state
77,reflected the sunlight diamonds,Some,15,comp_state
77,decomposed soda cans,Some,1,comp_state
77,broke boxes,Some,10,comp_state
77,beeped new cars,Some,5,comp_state
77,rhymed songs,Some,3,comp_state
78,stuck sequins,Some,11,comp_state
78,stopped bicycles,Some,9,comp_state
78,dissolved carrots,Some,10,comp_state
78,landed flat notebooks,Some,8,comp_state
78,beeped houses,Some,4,comp_state
78,popped bubbles,Some,12,comp_state
78,exploded CDs,Some,13,comp_state
78,burnt books,Some,13,comp_state
78,laughed kids,Some,11,comp_state
78,stuck to the wall pieces of gum,Some,6,comp_state
79,had the letter Z in them birthday cards,Some,7,comp_state
79,blew away backpacks,Some,6,comp_state
79,broke sunglasses,Some,12,comp_state
79,exploded eggs,Some,10,comp_state
79,beeped houses,Some,8,comp_state
79,ate the seeds butterflies,Some,9,comp_state
79,ran out of batteries laptops,Some,9,comp_state
79,melted crayons,Some,11,comp_state
79,were green clovers,Some,8,comp_state
79,exploded gas tanks,Some,11,comp_state
80,exploded gas tanks,Some,15,comp_state
80,were green clovers,Some,8,comp_state
80,got stained white tablecloths,Some,15,comp_state
80,stuck to the wall cakes,Some,4,comp_state
80,exploded CDs,Some,10,comp_state
80,laughed kids,Some,9,comp_state
80,honked bicyclists,Some,7,comp_state
80,ate the seeds dogs,Some,8,comp_state
80,melted ice cubes,Some,12,comp_state
80,beeped old cars,Some,5,comp_state
81,beeped old cars,Some,5,comp_state
81,froze bottles of hand soap,Some,8,comp_state
81,ate the seeds butterflies,Some,12,comp_state
81,stuck beads,Some,11,comp_state
81,melted pencils,Some,9,comp_state
81,rhymed poems,Some,11,comp_state
81,laughed comedians,Some,6,comp_state
81,lit up cd-players,Some,13,comp_state
81,were green bananas,Some,6,comp_state
81,had the letter Z in them birthday cards,Some,2,comp_state
82,melted pencils,Some,9,comp_state
82,were green clovers,Some,8,comp_state
82,had the letter Z in them birthday cards,Some,7,comp_state
82,exploded CDs,Some,8,comp_state
82,stopped motorcycles,Some,7,comp_state
82,honked bicyclists,Some,7,comp_state
82,beeped old cars,Some,7,comp_state
82,decomposed pinecones,Some,7,comp_state
82,dissolved carrots,Some,6,comp_state
82,flashed phones,Some,6,comp_state
83,decomposed pinecones,Some,10,comp_state
83,sank marbles,Some,10,comp_state
83,exploded CDs,Some,6,comp_state
83,got stained white tablecloths,Some,7,comp_state
83,reflected the sunlight mirrors,Some,6,comp_state
83,honked taxi drivers,Some,4,comp_state
83,ripped shirts,Some,7,comp_state
83,stuck stickers,Some,5,comp_state
83,exploded fireworks,Some,10,comp_state
83,had the letter Z in them birthday cards,Some,5,comp_state
84,broke sunglasses,Some,9,comp_state
84,burnt matches,Some,8,comp_state
84,rhymed poems,Some,9,comp_state
84,blew away backpacks,Some,8,comp_state
84,melted crayons,Some,8,comp_state
84,decomposed pinecones,Some,8,comp_state
84,exploded balls of tin foil,Some,8,comp_state
84,stopped bicycles,Some,7,comp_state
84,fell down card towers,Some,8,comp_state
84,were green strawberries,Some,8,comp_state
85,beeped houses,Some,5,comp_state
85,stuck beads,Some,6,comp_state
85,broke sunglasses,Some,5,comp_state
85,ate the seeds butterflies,Some,6,comp_state
85,lit up cd-players,Some,5,comp_state
85,exploded candles,Some,5,comp_state
85,had the letter Z in them novels,Some,5,comp_state
85,melted pencils,Some,5,comp_state
85,rhymed songs,Some,5,comp_state
85,were green clovers,Some,5,comp_state
86,froze bottles of hand soap,Some,6,comp_state
86,sank cups,Some,8,comp_state
86,popped bubbles,Some,6,comp_state
86,exploded CDs,Some,6,comp_state
86,honked taxi drivers,Some,4,comp_state
86,dissolved oreos,Some,8,comp_state
86,beeped houses,Some,4,comp_state
86,rhymed songs,Some,8,comp_state
86,decomposed banana peels,Some,5,comp_state
86,ripped books,Some,5,comp_state
87,lit up flashlights,Some,7,comp_state
87,exploded fireworks,Some,8,comp_state
87,popped eggs,Some,6,comp_state
87,got stained white carpets,Some,11,comp_state
87,honked bicyclists,Some,7,comp_state
87,blew away napkins,Some,11,comp_state
87,flashed cameras,Some,5,comp_state
87,rolled toy cars,Some,6,comp_state
87,froze chocolate bars,Some,9,comp_state
87,ate the seeds birds,Some,8,comp_state
88,burnt books,Some,5,comp_state
88,dissolved carrots,Some,6,comp_state
88,ate the seeds butterflies,Some,2,comp_state
88,laughed kids,Some,6,comp_state
88,stopped cars,Some,12,comp_state
88,beeped old cars,Some,8,comp_state
88,blew away napkins,Some,12,comp_state
88,stuck to the wall pieces of gum,Some,10,comp_state
88,honked bicyclists,Some,8,comp_state
88,fell down shelves,Some,10,comp_state
89,had the letter Z in them love notes,Some,2,comp_state
89,lit up computers,Some,11,comp_state
89,broke boxes,Some,10,comp_state
89,stuck to the wall cakes,Some,9,comp_state
89,melted pencils,Some,8,comp_state
89,sank cups,Some,7,comp_state
89,beeped old cars,Some,8,comp_state
89,landed flat coins,Some,7,comp_state
89,rhymed poems,Some,6,comp_state
89,ran out of batteries bike lights,Some,7,comp_state
90,froze chocolate bars,Some,7,comp_state
90,ran out of batteries phones,Some,7,comp_state
90,lit up cd-players,Some,7,comp_state
90,decomposed soda cans,Some,3,comp_state
90,stuck beads,Some,7,comp_state
90,flashed webcams,Some,7,comp_state
90,rolled wheelchairs,Some,7,comp_state
90,popped bubbles,Some,7,comp_state
90,rhymed limericks,Some,7,comp_state
90,dissolved oreos,Some,7,comp_state
91,ate the seeds butterflies,Some,8,comp_state
91,broke boxes,Some,7,comp_state
91,ran out of batteries bike lights,Some,14,comp_state
91,had the letter Z in them novels,Some,10,comp_state
91,ripped shoes,Some,4,comp_state
91,reflected the sunlight mirrors,Some,6,comp_state
91,beeped houses,Some,10,comp_state
91,dissolved oreos,Some,5,comp_state
91,honked taxi drivers,Some,9,comp_state
91,blew away napkins,Some,8,comp_state
92,lit up cd-players,Some,8,comp_state
92,decomposed pinecones,Some,7,comp_state
92,ripped books,Some,5,comp_state
92,froze bottles of hand soap,Some,6,comp_state
92,dissolved carrots,Some,0,comp_state
92,blew away backpacks,Some,5,comp_state
92,had the letter Z in them novels,Some,5,comp_state
92,exploded fireworks,Some,11,comp_state
92,reflected the sunlight phone screens,Some,13,comp_state
92,rolled toy cars,Some,7,comp_state
93,flashed webcams,Some,8,comp_state
93,exploded CDs,Some,6,comp_state
93,dissolved carrots,Some,7,comp_state
93,rolled wheelchairs,Some,6,comp_state
93,lit up flashlights,Some,5,comp_state
93,broke boxes,Some,5,comp_state
93,ran out of batteries laptops,Some,7,comp_state
93,stuck to the wall pieces of gum,Some,6,comp_state
93,decomposed pinecones,Some,5,comp_state
93,blew away hats,Some,6,comp_state
94,landed flat coins,Some,5,comp_state
94,reflected the sunlight diamonds,Some,5,comp_state
94,sank cups,Some,5,comp_state
94,flashed phones,Some,5,comp_state
94,beeped new cars,Some,5,comp_state
94,had the letter Z in them love notes,Some,3,comp_state
94,were green clovers,Some,7,comp_state
94,ran out of batteries laptops,Some,7,comp_state
94,stopped cars,Some,9,comp_state
94,burnt matches,Some,7,comp_state
95,froze chocolate bars,Some,6,comp_state
95,lit up computers,Some,6,comp_state
95,fell down block towers,Some,6,comp_state
95,had the letter Z in them birthday cards,Some,3,comp_state
95,flashed phones,Some,6,comp_state
95,sank marbles,Some,11,comp_state
95,honked bicyclists,Some,9,comp_state
95,stuck to the wall pieces of gum,Some,5,comp_state
95,exploded candles,Some,3,comp_state
95,landed flat coins,Some,13,comp_state
96,ate the seeds dogs,Some,8,comp_state
96,stopped motorcycles,Some,8,comp_state
96,dissolved sugar cubes,Some,8,comp_state
96,rhymed songs,Some,10,comp_state
96,laughed kids,Some,11,comp_state
96,exploded gas tanks,Some,11,comp_state
96,broke logs,Some,10,comp_state
96,ripped shoes,Some,11,comp_state
96,were green bananas,Some,11,comp_state
96,landed flat notebooks,Some,10,comp_state
97,beeped new cars,Some,7,comp_state
97,dissolved sugar cubes,Some,8,comp_state
97,froze chocolate bars,Some,7,comp_state
97,blew away backpacks,Some,8,comp_state
97,rhymed limericks,Some,7,comp_state
97,exploded CDs,Some,7,comp_state
97,landed flat coins,Some,8,comp_state
97,flashed webcams,Some,7,comp_state
97,fell down shelves,Some,7,comp_state
97,lit up computers,Some,7,comp_state
98,sank balloons,Some,5,comp_state
98,stuck to the wall pieces of gum,Some,6,comp_state
98,had the letter Z in them novels,Some,5,comp_state
98,melted ice cubes,Some,5,comp_state
98,exploded CDs,Some,5,comp_state
98,reflected the sunlight phone screens,Some,6,comp_state
98,blew away backpacks,Some,5,comp_state
98,exploded fireworks,Some,6,comp_state
98,got stained white carpets,Some,6,comp_state
98,beeped new cars,Some,5,comp_state
99,flashed phones,Some,5,comp_state
99,honked bus drivers,Some,5,comp_state
99,stuck to the wall cakes,Some,5,comp_state
99,laughed comedians,Some,5,comp_state
99,had the letter Z in them birthday cards,Some,5,comp_state
99,blew away hats,Some,5,comp_state
99,froze berries,Some,5,comp_state
99,dissolved sugar cubes,Some,5,comp_state
99,decomposed pinecones,Some,5,comp_state
99,ran out of batteries laptops,Some,5,comp_state
100,reflected the sunlight mirrors,Some,10,comp_state
100,stuck sequins,Some,8,comp_state
100,fell down card towers,Some,12,comp_state
100,stopped cars,Some,6,comp_state
100,melted crayons,Some,9,comp_state
100,ate the seeds butterflies,Some,10,comp_state
100,had the letter Z in them love notes,Some,9,comp_state
100,rhymed songs,Some,8,comp_state
100,flashed webcams,Some,5,comp_state
100,burnt matches,Some,10,comp_state
101,rhymed poems,Some,10,comp_state
101,burnt books,Some,8,comp_state
101,rolled wheelchairs,Some,11,comp_state
101,were green strawberries,Some,7,comp_state
101,sank cups,Some,7,comp_state
101,ran out of batteries phones,Some,7,comp_state
101,decomposed pinecones,Some,8,comp_state
101,beeped houses,Some,8,comp_state
101,dissolved sugar cubes,Some,7,comp_state
101,stuck beads,Some,8,comp_state
102,rolled shopping carts,Some,5,comp_state
102,had the letter Z in them birthday cards,Some,1,comp_state
102,ate the seeds birds,Some,6,comp_state
102,dissolved carrots,Some,5,comp_state
102,stuck to the wall cakes,Some,6,comp_state
102,froze berries,Some,5,comp_state
102,stopped motorcycles,Some,5,comp_state
102,ripped books,Some,4,comp_state
102,exploded CDs,Some,6,comp_state
102,decomposed pinecones,Some,4,comp_state
103,stopped cars,Some,6,comp_state
103,landed flat pancakes,Some,5,comp_state
103,melted crayons,Some,7,comp_state
103,flashed phones,Some,6,comp_state
103,blew away backpacks,Some,4,comp_state
103,stuck stickers,Some,8,comp_state
103,froze chocolate bars,Some,6,comp_state
103,beeped new cars,Some,7,comp_state
103,burnt books,Some,5,comp_state
103,reflected the sunlight mirrors,Some,6,comp_state
104,sank balloons,Some,5,comp_state
104,lit up computers,Some,3,comp_state
104,ate the seeds butterflies,Some,5,comp_state
104,were green strawberries,Some,6,comp_state
104,laughed comedians,Some,5,comp_state
104,ran out of batteries phones,Some,4,comp_state
104,popped eggs,Some,5,comp_state
104,ripped shirts,Some,0,comp_state
104,honked bus drivers,Some,4,comp_state
104,melted crayons,Some,3,comp_state
105,had the letter Z in them birthday cards,Some,5,comp_state
105,were green strawberries,Some,5,comp_state
105,ate the seeds birds,Some,5,comp_state
105,landed flat notebooks,Some,5,comp_state
105,honked taxi drivers,Some,5,comp_state
105,lit up computers,Some,5,comp_state
105,stuck to the wall pieces of gum,Some,5,comp_state
105,stuck beads,Some,5,comp_state
105,beeped new cars,Some,5,comp_state
105,flashed cameras,Some,5,comp_state
106,exploded CDs,Some,7,comp_state
106,had the letter Z in them novels,Some,15,comp_state
106,decomposed pinecones,Some,7,comp_state
106,exploded candles,Some,4,comp_state
106,fell down shelves,Some,6,comp_state
106,ran out of batteries phones,Some,10,comp_state
106,beeped old cars,Some,6,comp_state
106,got stained white carpets,Some,11,comp_state
106,were green clovers,Some,6,comp_state
106,froze berries,Some,7,comp_state
107,ripped shirts,Some,8,comp_state
107,rhymed limericks,Some,7,comp_state
107,landed flat notebooks,Some,7,comp_state
107,lit up computers,Some,8,comp_state
107,exploded gas tanks,Some,7,comp_state
107,ate the seeds dogs,Some,7,comp_state
107,had the letter Z in them love notes,Some,8,comp_state
107,rolled toy cars,Some,7,comp_state
107,stopped motorcycles,Some,8,comp_state
107,laughed kids,Some,8,comp_state
108,landed flat coins,Some,15,comp_state
108,ripped books,Some,13,comp_state
108,laughed lawyers,Some,9,comp_state
108,fell down shelves,Some,12,comp_state
108,decomposed pinecones,Some,12,comp_state
108,burnt matches,Some,12,comp_state
108,melted ice cubes,Some,11,comp_state
108,got stained white carpets,Some,12,comp_state
108,stuck to the wall pieces of gum,Some,12,comp_state
108,were green clovers,Some,11,comp_state
109,burnt books,Some,8,comp_state
109,landed flat notebooks,Some,7,comp_state
109,honked taxi drivers,Some,8,comp_state
109,popped balloons,Some,8,comp_state
109,froze chocolate bars,Some,8,comp_state
109,stopped cars,Some,7,comp_state
109,were green strawberries,Some,7,comp_state
109,fell down shelves,Some,7,comp_state
109,got stained white shirts,Some,8,comp_state
109,reflected the sunlight phone screens,Some,7,comp_state
110,burnt matches,Some,6,comp_state
110,rhymed poems,Some,5,comp_state
110,exploded candles,Some,7,comp_state
110,honked bicyclists,Some,3,comp_state
110,had the letter Z in them novels,Some,6,comp_state
110,sank cups,Some,8,comp_state
110,laughed lawyers,Some,6,comp_state
110,froze chocolate bars,Some,5,comp_state
110,stuck beads,Some,8,comp_state
110,fell down shelves,Some,3,comp_state
111,got stained white tablecloths,Some,7,comp_state
111,landed flat coins,Some,10,comp_state
111,lit up cd-players,Some,10,comp_state
111,popped bubbles,Some,9,comp_state
111,exploded CDs,Some,9,comp_state
111,honked bus drivers,Some,7,comp_state
111,ate the seeds dogs,Some,9,comp_state
111,froze chocolate bars,Some,7,comp_state
111,stopped cars,Some,6,comp_state
111,had the letter Z in them birthday cards,Some,3,comp_state
112,ran out of batteries bike lights,Some,8,comp_state
112,rolled wheelchairs,Some,8,comp_state
112,reflected the sunlight mirrors,Some,5,comp_state
112,burnt rocks,Some,10,comp_state
112,blew away hats,Some,6,comp_state
112,broke logs,Some,6,comp_state
112,laughed lawyers,Some,6,comp_state
112,froze bottles of hand soap,Some,10,comp_state
112,fell down card towers,Some,9,comp_state
112,sank cups,Some,5,comp_state
113,were green bananas,Some,8,comp_state
113,broke sunglasses,Some,11,comp_state
113,ate the seeds dogs,Some,6,comp_state
113,got stained white carpets,Some,12,comp_state
113,honked taxi drivers,Some,11,comp_state
113,rolled toy cars,Some,10,comp_state
113,blew away napkins,Some,8,comp_state
113,beeped houses,Some,8,comp_state
113,lit up flashlights,Some,12,comp_state
113,burnt rocks,Some,11,comp_state
114,burnt rocks,Some,8,comp_state
114,sank cups,Some,15,comp_state
114,ate the seeds dogs,Some,7,comp_state
114,fell down shelves,Some,5,comp_state
114,dissolved oreos,Some,10,comp_state
114,ripped shoes,Some,10,comp_state
114,rolled toy cars,Some,9,comp_state
114,were green clovers,Some,15,comp_state
114,lit up computers,Some,10,comp_state
114,exploded candles,Some,8,comp_state
115,froze bottles of hand soap,Some,6,comp_state
115,ripped shirts,Some,9,comp_state
115,were green bananas,Some,10,comp_state
115,stuck stickers,Some,6,comp_state
115,popped eggs,Some,9,comp_state
115,ate the seeds butterflies,Some,7,comp_state
115,landed flat pancakes,Some,4,comp_state
115,fell down shelves,Some,10,comp_state
115,laughed lawyers,Some,3,comp_state
115,lit up flashlights,Some,7,comp_state
116,had the letter Z in them novels,Some,8,comp_state
116,laughed lawyers,Some,5,comp_state
116,got stained white tablecloths,Some,6,comp_state
116,melted crayons,Some,10,comp_state
116,popped bubbles,Some,15,comp_state
116,honked bus drivers,Some,10,comp_state
116,sank cups,Some,7,comp_state
116,landed flat notebooks,Some,8,comp_state
116,broke logs,Some,8,comp_state
116,stopped motorcycles,Some,10,comp_state
117,beeped houses,Some,8,comp_state
117,burnt books,Some,8,comp_state
117,decomposed banana peels,Some,8,comp_state
117,ran out of batteries bike lights,Some,8,comp_state
117,flashed cameras,Some,8,comp_state
117,exploded candles,Some,8,comp_state
117,ripped books,Some,8,comp_state
117,blew away hats,Some,8,comp_state
117,dissolved sugar cubes,Some,8,comp_state
117,lit up computers,Some,8,comp_state
118,froze berries,Some,8,comp_state
118,popped balloons,Some,8,comp_state
118,were green clovers,Some,8,comp_state
118,laughed kids,Some,8,comp_state
118,ripped shoes,Some,8,comp_state
118,dissolved sugar cubes,Some,7,comp_state
118,rhymed poems,Some,8,comp_state
118,exploded CDs,Some,8,comp_state
118,melted pencils,Some,8,comp_state
118,burnt books,Some,8,comp_state
119,landed flat coins,Some,6,comp_state
119,stuck beads,Some,6,comp_state
119,were green clovers,Some,8,comp_state
119,exploded candles,Some,4,comp_state
119,froze bottles of hand soap,Some,9,comp_state
119,burnt matches,Some,12,comp_state
119,sank cups,Some,4,comp_state
119,stuck to the wall baseballs,Some,5,comp_state
119,rolled toy cars,Some,4,comp_state
119,exploded CDs,Some,5,comp_state
120,beeped houses,Some,0.254054054054054,comp_allprob
120,ran out of batteries bike lights,Some,0.299065420560748,comp_allprob
120,melted pencils,Some,0.229508196721311,comp_allprob
120,dissolved carrots,Some,0.15819209039548,comp_allprob
120,sank balloons,Some,0.327868852459016,comp_allprob
120,rhymed songs,Some,0.23936170212766,comp_allprob
120,were green bananas,Some,0.188172043010753,comp_allprob
120,rolled toy cars,Some,0.330232558139535,comp_allprob
120,stopped cars,Some,0.22488038277512,comp_allprob
120,stuck to the wall pieces of gum,Some,0.323353293413174,comp_allprob
121,rolled shopping carts,Some,0,comp_allprob
121,honked bicyclists,Some,0,comp_allprob
121,fell down block towers,Some,0,comp_allprob
121,landed flat pancakes,Some,0,comp_allprob
121,ran out of batteries bike lights,Some,0.0347826086956522,comp_allprob
121,decomposed soda cans,Some,0,comp_allprob
121,exploded gas tanks,Some,0.120879120879121,comp_allprob
121,popped eggs,Some,0,comp_allprob
121,reflected the sunlight mirrors,Some,0.075,comp_allprob
121,dissolved sugar cubes,Some,0.0185185185185185,comp_allprob
122,exploded fireworks,Some,0,comp_allprob
122,ran out of batteries bike lights,Some,0,comp_allprob
122,decomposed banana peels,Some,0.0087719298245614,comp_allprob
122,honked bus drivers,Some,0.0206185567010309,comp_allprob
122,burnt rocks,Some,0,comp_allprob
122,popped eggs,Some,0.0238095238095238,comp_allprob
122,beeped houses,Some,0.229813664596273,comp_allprob
122,ate the seeds butterflies,Some,0,comp_allprob
122,stopped cars,Some,0.290155440414508,comp_allprob
122,flashed cameras,Some,0.398809523809524,comp_allprob
123,froze bottles of hand soap,Some,0.019047619047619,comp_allprob
123,fell down block towers,Some,0,comp_allprob
123,decomposed banana peels,Some,0.247706422018349,comp_allprob
123,were green strawberries,Some,0,comp_allprob
123,burnt books,Some,0,comp_allprob
123,exploded balls of tin foil,Some,0,comp_allprob
123,had the letter Z in them love notes,Some,0,comp_allprob
123,honked bicyclists,Some,0,comp_allprob
123,beeped new cars,Some,0,comp_allprob
123,broke logs,Some,0,comp_allprob
124,reflected the sunlight mirrors,Some,0.0155038759689922,comp_allprob
124,rolled toy cars,Some,0.0212765957446808,comp_allprob
124,stuck to the wall pieces of gum,Some,0.0158730158730159,comp_allprob
124,decomposed soda cans,Some,0.00689655172413793,comp_allprob
124,exploded CDs,Some,0.0065359477124183,comp_allprob
124,blew away napkins,Some,0.00684931506849315,comp_allprob
124,ran out of batteries laptops,Some,0.0127388535031847,comp_allprob
124,dissolved sugar cubes,Some,0.0206896551724138,comp_allprob
124,lit up computers,Some,0.0202702702702703,comp_allprob
124,flashed cameras,Some,0.0208333333333333,comp_allprob
125,lit up flashlights,Some,0.0253164556962025,comp_allprob
125,burnt matches,Some,0,comp_allprob
125,ran out of batteries laptops,Some,0.00892857142857143,comp_allprob
125,laughed lawyers,Some,0,comp_allprob
125,ripped books,Some,0,comp_allprob
125,ate the seeds dogs,Some,0,comp_allprob
125,rhymed limericks,Some,0,comp_allprob
125,dissolved oreos,Some,0,comp_allprob
125,blew away napkins,Some,0.0444444444444444,comp_allprob
125,got stained white carpets,Some,0,comp_allprob
126,popped balloons,Some,0.133333333333333,comp_allprob
126,melted ice cubes,Some,0,comp_allprob
126,rhymed songs,Some,0.123809523809524,comp_allprob
126,exploded balls of tin foil,Some,0.224137931034483,comp_allprob
126,decomposed pinecones,Some,0,comp_allprob
126,landed flat pancakes,Some,0,comp_allprob
126,laughed lawyers,Some,0,comp_allprob
126,broke logs,Some,0,comp_allprob
126,honked bicyclists,Some,0,comp_allprob
126,stuck sequins,Some,0,comp_allprob
127,honked taxi drivers,Some,0,comp_allprob
127,dissolved carrots,Some,0.0169491525423729,comp_allprob
127,melted crayons,Some,0.00819672131147541,comp_allprob
127,exploded gas tanks,Some,0.03125,comp_allprob
127,rolled shopping carts,Some,0.0111111111111111,comp_allprob
127,froze berries,Some,0,comp_allprob
127,were green clovers,Some,0.015625,comp_allprob
127,broke logs,Some,0.0102040816326531,comp_allprob
127,ran out of batteries laptops,Some,0,comp_allprob
127,blew away napkins,Some,0.0113636363636364,comp_allprob
128,melted crayons,Some,0.0980392156862745,comp_allprob
128,rhymed poems,Some,0.049645390070922,comp_allprob
128,exploded gas tanks,Some,0.00900900900900901,comp_allprob
128,reflected the sunlight mirrors,Some,0.0168067226890756,comp_allprob
128,exploded eggs,Some,0.00709219858156028,comp_allprob
128,popped bubbles,Some,0.0149253731343284,comp_allprob
128,ripped books,Some,0,comp_allprob
128,lit up computers,Some,0.0140845070422535,comp_allprob
128,got stained white carpets,Some,0.00689655172413793,comp_allprob
128,landed flat notebooks,Some,0.0133333333333333,comp_allprob
129,sank cups,Some,0.00666666666666667,comp_allprob
129,blew away backpacks,Some,0.03,comp_allprob
129,stopped cars,Some,0.0130718954248366,comp_allprob
129,fell down shelves,Some,0.0062111801242236,comp_allprob
129,dissolved carrots,Some,0,comp_allprob
129,decomposed soda cans,Some,0.00641025641025641,comp_allprob
129,had the letter Z in them love notes,Some,0.0125,comp_allprob
129,stuck beads,Some,0.00684931506849315,comp_allprob
129,burnt books,Some,0.0122699386503067,comp_allprob
129,ate the seeds birds,Some,0.0116279069767442,comp_allprob
130,stuck to the wall cakes,Some,0.207792207792208,comp_allprob
130,stopped bicycles,Some,0,comp_allprob
130,melted ice cubes,Some,0.0201005025125628,comp_allprob
130,ate the seeds dogs,Some,0.0105263157894737,comp_allprob
130,honked bicyclists,Some,0.0153846153846154,comp_allprob
130,blew away napkins,Some,0.00526315789473684,comp_allprob
130,exploded balls of tin foil,Some,0.00529100529100529,comp_allprob
130,dissolved carrots,Some,0,comp_allprob
130,got stained white shirts,Some,0.0108695652173913,comp_allprob
130,popped bubbles,Some,0.00598802395209581,comp_allprob
131,laughed lawyers,Some,0.0170940170940171,comp_allprob
131,got stained white carpets,Some,0.0192307692307692,comp_allprob
131,stuck to the wall pieces of gum,Some,0.257575757575758,comp_allprob
131,decomposed soda cans,Some,0.28110599078341,comp_allprob
131,exploded candles,Some,0.243523316062176,comp_allprob
131,broke boxes,Some,0.257142857142857,comp_allprob
131,melted ice cubes,Some,0.228395061728395,comp_allprob
131,beeped new cars,Some,0.218181818181818,comp_allprob
131,dissolved oreos,Some,0.220125786163522,comp_allprob
131,fell down card towers,Some,0.242424242424242,comp_allprob
132,decomposed soda cans,Some,0.00546448087431694,comp_allprob
132,laughed comedians,Some,0.0050251256281407,comp_allprob
132,got stained white shirts,Some,0.005,comp_allprob
132,rhymed poems,Some,0.0100502512562814,comp_allprob
132,exploded balls of tin foil,Some,0.0099009900990099,comp_allprob
132,rolled toy cars,Some,0.0050251256281407,comp_allprob
132,stuck stickers,Some,0,comp_allprob
132,stuck to the wall pieces of gum,Some,0.01,comp_allprob
132,fell down shelves,Some,0.005,comp_allprob
132,honked bus drivers,Some,0.00497512437810945,comp_allprob
133,landed flat notebooks,Some,0.0481927710843374,comp_allprob
133,stopped bicycles,Some,0.12621359223301,comp_allprob
133,froze chocolate bars,Some,0.375,comp_allprob
133,laughed lawyers,Some,0.13953488372093,comp_allprob
133,rolled toy cars,Some,0.346938775510204,comp_allprob
133,rhymed limericks,Some,0.220338983050847,comp_allprob
133,reflected the sunlight diamonds,Some,0.165137614678899,comp_allprob
133,fell down shelves,Some,0.172413793103448,comp_allprob
133,burnt books,Some,0.316129032258064,comp_allprob
133,broke sunglasses,Some,0.147826086956522,comp_allprob
134,dissolved sugar cubes,Some,0,comp_allprob
134,ate the seeds birds,Some,0,comp_allprob
134,got stained white carpets,Some,0,comp_allprob
134,exploded fireworks,Some,0,comp_allprob
134,melted ice cubes,Some,0,comp_allprob
134,froze bottles of hand soap,Some,0,comp_allprob
